"Date","Country","State","Market Size","Product","City","Product Line","Product Type","Type","Budget COGS","Budget Margin","Budget Profit","Budget Sales","COGS","Inventory","Marketing","Sales","Total Expenses","Inv2"
"01/07/2020","United Kingdom","England","Small Market","Chamomile","Basingstoke","Leaves","Herbal Tea","Decaf",53,80,53,134,62,646,21,141,35,-2076
"01/07/2020","United Kingdom","England","Small Market","Colombian","Basingstoke","Beans","Coffee","Regular",67,93,67,160,53,928,16,131,29,-2982
"01/08/2020","United Kingdom","England","Small Market","Caffe Latte","Basingstoke","Beans","Espresso","Regular",40,80,13,120,59,-559,52,140,85,-678
"01/09/2020","United Kingdom","England","Small Market","Chamomile","Basingstoke","Leaves","Herbal Tea","Decaf",80,120,80,200,92,630,30,226,47,-2025
"01/09/2020","United Kingdom","England","Small Market","Caffe Mocha","Basingstoke","Beans","Espresso","Regular",53,107,80,160,76,384,23,216,56,-1234
"01/09/2020","United Kingdom","England","Small Market","Decaf Espresso","Basingstoke","Beans","Espresso","Decaf",40,80,53,120,62,500,19,160,49,-1607
"01/10/2020","United Kingdom","England","Small Market","Colombian","Basingstoke","Beans","Coffee","Regular",93,120,107,214,64,912,18,170,33,-2931
"01/11/2020","United Kingdom","England","Small Market","Lemon","Basingstoke","Leaves","Herbal Tea","Decaf",93,134,53,227,110,662,42,262,86,-2127
"01/11/2020","United Kingdom","England","Small Market","Decaf Espresso","Basingstoke","Beans","Espresso","Decaf",40,80,40,120,66,500,21,171,50,-1607
"01/12/2020","United Kingdom","England","Small Market","Decaf Irish Cream","Basingstoke","Beans","Coffee","Decaf",53,80,67,134,46,950,12,123,27,-3053
"01/01/2020","United Kingdom","Wales","Major Market","Amaretto","Rhondda","Beans","Coffee","Regular",80,107,67,187,80,370,25,210,64,-1189
"01/02/2020","United Kingdom","Wales","Major Market","Amaretto","Rhondda","Beans","Coffee","Regular",80,107,67,187,80,362,25,199,63,-1163
"01/02/2020","United Kingdom","Wales","Major Market","Colombian","Rhondda","Beans","Coffee","Regular",67,107,67,174,70,393,22,182,51,-1263
"01/03/2020","United Kingdom","Wales","Major Market","Decaf Espresso","Rhondda","Beans","Espresso","Decaf",80,120,53,200,78,358,30,183,75,-1150
"01/03/2020","United Kingdom","Wales","Major Market","Colombian","Rhondda","Beans","Coffee","Regular",67,93,53,160,66,387,21,172,50,-1244
"01/04/2020","United Kingdom","Wales","Major Market","Lemon","Rhondda","Leaves","Herbal Tea","Decaf",27,53,53,80,40,902,11,107,25,-2899
"01/04/2020","United Kingdom","Wales","Major Market","Colombian","Rhondda","Beans","Coffee","Regular",53,93,53,147,58,400,18,153,50,-1285
"01/06/2020","United Kingdom","Wales","Major Market","Darjeeling","Rhondda","Leaves","Tea","Regular",120,200,120,321,149,844,49,369,85,-2712
"01/08/2020","United Kingdom","Wales","Major Market","Colombian","Rhondda","Beans","Coffee","Regular",40,67,40,107,46,471,13,113,40,-1514
"01/12/2020","United Kingdom","Wales","Major Market","Colombian","Rhondda","Beans","Coffee","Regular",53,67,27,120,56,479,18,144,49,-1539
"01/02/2020","United Kingdom","England","Major Market","Lemon","Bristol","Leaves","Herbal Tea","Decaf",53,107,67,160,70,393,22,182,51,-1263
"01/09/2020","United Kingdom","England","Major Market","Decaf Espresso","Bristol","Beans","Espresso","Decaf",80,147,120,227,109,647,30,284,45,-2079
"01/10/2020","United Kingdom","England","Major Market","Chamomile","Bristol","Leaves","Herbal Tea","Decaf",40,107,93,147,70,446,23,176,61,-1433
"01/12/2020","United Kingdom","England","Major Market","Chamomile","Bristol","Leaves","Herbal Tea","Decaf",67,80,40,147,73,467,23,181,61,-1501
"01/01/2020","United Kingdom","England","Major Market","Caffe Latte","London","Beans","Espresso","Regular",280,294,200,574,305,1605,85,681,124,-5158
"01/03/2020","United Kingdom","England","Major Market","Lemon","London","Leaves","Herbal Tea","Decaf",240,307,227,548,287,1016,89,665,118,-3265
"01/03/2020","United Kingdom","England","Major Market","Caffe Mocha","London","Beans","Espresso","Regular",160,214,40,374,168,770,152,425,195,-2474
"01/03/2020","United Kingdom","England","Major Market","Decaf Espresso","London","Beans","Espresso","Decaf",307,414,280,721,325,1386,107,807,152,-4454
"01/11/2020","United Kingdom","England","Major Market","Mint","London","Leaves","Herbal Tea","Decaf",40,67,40,107,53,590,18,131,34,-1896
"01/12/2020","United Kingdom","England","Major Market","Darjeeling","London","Leaves","Tea","Regular",120,174,147,294,165,1055,46,431,61,-3390
"01/12/2020","United Kingdom","England","Major Market","Mint","London","Leaves","Herbal Tea","Decaf",53,67,40,120,58,585,19,142,36,-1880
"01/01/2020","United Kingdom","Scotland","Major Market","Mint","Cumbernauld","Leaves","Herbal Tea","Decaf",67,80,53,147,92,1062,29,225,59,-3413
"01/03/2020","United Kingdom","Scotland","Major Market","Caffe Mocha","Cumbernauld","Beans","Espresso","Regular",120,174,40,294,127,586,115,324,154,-1883
"01/04/2020","United Kingdom","Scotland","Major Market","Chamomile","Cumbernauld","Leaves","Herbal Tea","Decaf",40,67,40,107,61,666,19,147,36,-2140
"01/05/2020","United Kingdom","Scotland","Major Market","Green Tea","Cumbernauld","Leaves","Tea","Regular",67,120,93,187,72,884,19,172,32,-2841
"01/09/2020","United Kingdom","Scotland","Major Market","Decaf Irish Cream","Cumbernauld","Beans","Coffee","Decaf",120,160,107,280,129,733,39,328,72,-2356
"01/10/2020","United Kingdom","Scotland","Major Market","Decaf Espresso","Cumbernauld","Beans","Espresso","Decaf",93,147,120,240,115,602,38,288,75,-1935
"01/12/2020","United Kingdom","Scotland","Major Market","Darjeeling","Cumbernauld","Leaves","Tea","Regular",40,53,40,93,40,971,11,107,25,-3120
"01/12/2020","United Kingdom","Scotland","Major Market","Green Tea","Cumbernauld","Leaves","Tea","Regular",40,67,53,107,46,950,12,123,29,-3053
"01/01/2020","United Kingdom","Wales","Small Market","Darjeeling","Cardiff","Leaves","Tea","Regular",254,280,187,534,305,1605,85,681,123,-5158
"01/02/2020","United Kingdom","Wales","Small Market","Decaf Espresso","Cardiff","Beans","Espresso","Decaf",0,67,53,67,0,852,0,62,16,-2738
"01/02/2020","United Kingdom","Wales","Small Market","Amaretto","Cardiff","Beans","Coffee","Regular",13,40,27,53,24,900,7,64,23,-2892
"01/03/2020","United Kingdom","Wales","Small Market","Decaf Irish Cream","Cardiff","Beans","Coffee","Decaf",27,40,27,67,32,679,10,78,25,-2182
"01/04/2020","United Kingdom","Wales","Small Market","Lemon","Cardiff","Leaves","Herbal Tea","Decaf",134,214,160,347,165,673,52,430,85,-2163
"01/04/2020","United Kingdom","Wales","Small Market","Colombian","Cardiff","Beans","Coffee","Regular",27,53,27,80,38,1061,11,87,40,-3410
"01/05/2020","United Kingdom","Wales","Small Market","Chamomile","Cardiff","Leaves","Herbal Tea","Decaf",294,414,294,708,352,1577,115,811,147,-5068
"01/05/2020","United Kingdom","Wales","Small Market","Darjeeling","Cardiff","Leaves","Tea","Regular",294,307,200,601,347,1715,97,690,119,-5511
"01/05/2020","United Kingdom","Wales","Small Market","Amaretto","Cardiff","Beans","Coffee","Regular",27,40,27,67,27,912,7,66,22,-2931
"01/06/2020","United Kingdom","Wales","Small Market","Amaretto","Cardiff","Beans","Coffee","Regular",27,53,40,80,32,928,8,76,22,-2982
"01/07/2020","United Kingdom","Wales","Small Market","Colombian","Cardiff","Beans","Coffee","Regular",40,53,27,93,46,1111,13,100,40,-3570
"01/08/2020","United Kingdom","Wales","Small Market","Darjeeling","Cardiff","Leaves","Tea","Regular",294,321,200,614,356,1977,100,704,124,-6353
"01/08/2020","United Kingdom","Wales","Small Market","Amaretto","Cardiff","Beans","Coffee","Regular",27,53,40,80,34,937,10,84,24,-3011
"01/08/2020","United Kingdom","Wales","Small Market","Colombian","Cardiff","Beans","Coffee","Regular",53,67,27,120,56,1108,17,119,44,-3561
"01/09/2020","United Kingdom","Wales","Small Market","Chamomile","Cardiff","Leaves","Herbal Tea","Decaf",280,401,280,681,339,1855,112,839,155,-5961
"01/09/2020","United Kingdom","Wales","Small Market","Amaretto","Cardiff","Beans","Coffee","Regular",27,40,27,67,25,933,7,69,22,-2998
"01/09/2020","United Kingdom","Wales","Small Market","Decaf Irish Cream","Cardiff","Beans","Coffee","Decaf",13,27,13,40,21,660,6,50,23,-2121
"01/09/2020","United Kingdom","Wales","Small Market","Caffe Mocha","Cardiff","Beans","Espresso","Regular",27,53,40,80,32,884,8,84,23,-2841
"01/10/2020","United Kingdom","Wales","Small Market","Chamomile","Cardiff","Leaves","Herbal Tea","Decaf",267,374,280,641,344,1829,113,851,157,-5878
"01/11/2020","United Kingdom","Wales","Small Market","Decaf Irish Cream","Cardiff","Beans","Coffee","Decaf",0,27,13,27,13,656,5,34,22,-2108
"01/01/2020","United Kingdom","England","Small Market","Chamomile","Basingstoke","Leaves","Herbal Tea","Decaf",53,80,53,134,66,686,22,168,39,-2205
"01/01/2020","United Kingdom","England","Small Market","Lemon","Basingstoke","Leaves","Herbal Tea","Decaf",107,134,53,240,114,544,44,285,91,-1748
"01/01/2020","United Kingdom","England","Small Market","Decaf Irish Cream","Basingstoke","Beans","Coffee","Decaf",53,80,67,134,45,855,12,123,29,-2748
"01/02/2020","United Kingdom","England","Small Market","Chamomile","Basingstoke","Leaves","Herbal Tea","Decaf",53,80,53,134,66,679,22,159,38,-2182
"01/02/2020","United Kingdom","England","Small Market","Caffe Latte","Basingstoke","Beans","Espresso","Regular",67,107,13,174,87,377,78,221,118,-1212
"01/03/2020","United Kingdom","England","Small Market","Chamomile","Basingstoke","Leaves","Herbal Tea","Decaf",53,80,53,134,64,673,21,157,38,-2163
"01/04/2020","United Kingdom","England","Small Market","Caffe Mocha","Basingstoke","Beans","Espresso","Regular",53,93,67,147,66,377,21,191,52,-1212
"01/05/2020","United Kingdom","England","Small Market","Colombian","Basingstoke","Beans","Coffee","Regular",67,93,67,160,53,873,16,131,29,-2806
"01/06/2020","United Kingdom","England","Small Market","Lemon","Basingstoke","Leaves","Herbal Tea","Decaf",93,120,53,214,102,638,38,223,76,-2050
"01/07/2020","United Kingdom","England","Small Market","Caffe Mocha","Basingstoke","Beans","Espresso","Regular",40,67,40,107,52,418,17,138,45,-1343
"01/08/2020","United Kingdom","England","Small Market","Caffe Mocha","Basingstoke","Beans","Espresso","Regular",53,80,53,134,63,403,19,168,47,-1295
"01/09/2020","United Kingdom","England","Small Market","Colombian","Basingstoke","Beans","Coffee","Regular",80,107,80,187,64,918,18,170,34,-2950
"01/09/2020","United Kingdom","England","Small Market","Caffe Latte","Basingstoke","Beans","Espresso","Regular",67,93,0,160,84,-675,75,212,114,-819
"01/10/2020","United Kingdom","England","Small Market","Chamomile","Basingstoke","Leaves","Herbal Tea","Decaf",107,174,147,280,138,621,45,336,62,-1996
"01/10/2020","United Kingdom","England","Small Market","Decaf Espresso","Basingstoke","Beans","Espresso","Decaf",27,53,53,80,62,494,19,160,50,-1588
"01/11/2020","United Kingdom","England","Small Market","Colombian","Basingstoke","Beans","Coffee","Regular",67,107,80,174,63,918,18,165,33,-2950
"01/11/2020","United Kingdom","England","Small Market","Caffe Latte","Basingstoke","Beans","Espresso","Regular",53,93,13,147,83,-997,74,210,114,-1210
"01/11/2020","United Kingdom","England","Small Market","Caffe Mocha","Basingstoke","Beans","Espresso","Regular",53,80,40,134,72,354,22,200,52,-1138
"01/12/2020","United Kingdom","England","Small Market","Lemon","Basingstoke","Leaves","Herbal Tea","Decaf",80,107,40,187,91,681,34,219,79,-2188
"01/12/2020","United Kingdom","England","Small Market","Decaf Espresso","Basingstoke","Beans","Espresso","Decaf",40,67,27,107,58,513,18,152,49,-1649
"01/04/2020","United Kingdom","Scotland","Major Market","Darjeeling","Glasgow","Leaves","Tea","Regular",134,214,174,347,134,905,38,350,53,-2908
"01/06/2020","United Kingdom","Scotland","Major Market","Lemon","Glasgow","Leaves","Herbal Tea","Decaf",267,427,294,694,363,1900,137,886,169,-6106
"01/12/2020","United Kingdom","Scotland","Major Market","Colombian","Glasgow","Beans","Coffee","Regular",334,494,334,828,373,2907,130,996,199,-9342
"01/01/2020","United Kingdom","Wales","Small Market","Lemon","Clydach","Leaves","Herbal Tea","Decaf",93,13,-27,107,118,578,36,149,70,-1857
"01/01/2020","United Kingdom","Wales","Small Market","Colombian","Clydach","Beans","Coffee","Regular",120,134,53,254,114,544,44,285,92,-1748
"01/01/2020","United Kingdom","Wales","Small Market","Decaf Irish Cream","Clydach","Beans","Coffee","Decaf",107,120,67,227,104,1062,33,254,63,-3413
"01/02/2020","United Kingdom","Wales","Small Market","Caffe Mocha","Clydach","Beans","Espresso","Regular",67,120,93,187,67,896,19,176,34,-2879
"01/03/2020","United Kingdom","Wales","Small Market","Darjeeling","Clydach","Leaves","Tea","Regular",40,53,13,93,49,206,16,123,51,-662
"01/03/2020","United Kingdom","Wales","Small Market","Colombian","Clydach","Beans","Coffee","Regular",120,134,53,254,114,524,44,270,87,-1684
"01/03/2020","United Kingdom","Wales","Small Market","Decaf Irish Cream","Clydach","Beans","Coffee","Decaf",93,134,80,227,100,1044,30,233,59,-3355
"01/04/2020","United Kingdom","Wales","Small Market","Green Tea","Clydach","Leaves","Tea","Regular",40,40,-13,80,47,217,18,113,62,-697
"01/04/2020","United Kingdom","Wales","Small Market","Caffe Mocha","Clydach","Beans","Espresso","Regular",67,107,80,174,63,904,18,165,34,-2905
"01/05/2020","United Kingdom","Wales","Small Market","Chamomile","Clydach","Leaves","Herbal Tea","Decaf",40,80,13,120,58,311,52,138,86,-999
"01/05/2020","United Kingdom","Wales","Small Market","Green Tea","Clydach","Leaves","Tea","Regular",40,53,0,93,49,234,18,107,59,-752
"01/06/2020","United Kingdom","Wales","Small Market","Lemon","Clydach","Leaves","Herbal Tea","Decaf",120,40,0,160,155,1257,47,187,73,-4040
"01/06/2020","United Kingdom","Wales","Small Market","Caffe Mocha","Clydach","Beans","Espresso","Regular",53,80,53,134,50,964,13,123,27,-3098
"01/07/2020","United Kingdom","Wales","Small Market","Darjeeling","Clydach","Leaves","Tea","Regular",40,80,40,120,59,284,19,137,52,-913
"01/07/2020","United Kingdom","Wales","Small Market","Colombian","Clydach","Beans","Coffee","Regular",107,120,53,227,102,675,38,223,78,-2169
"01/07/2020","United Kingdom","Wales","Small Market","Decaf Irish Cream","Clydach","Beans","Coffee","Decaf",80,93,53,174,80,1177,24,176,50,-3782
"01/07/2020","United Kingdom","Wales","Small Market","Decaf Espresso","Clydach","Beans","Espresso","Decaf",53,93,67,147,52,930,13,127,27,-2989
"01/08/2020","United Kingdom","Wales","Small Market","Earl Grey","Clydach","Leaves","Tea","Regular",27,40,-13,67,39,237,16,86,57,-762
"01/09/2020","United Kingdom","Wales","Small Market","Chamomile","Clydach","Leaves","Herbal Tea","Decaf",40,80,13,120,59,358,53,152,92,-1150
"01/09/2020","United Kingdom","Wales","Small Market","Green Tea","Clydach","Leaves","Tea","Regular",40,67,13,107,53,269,21,130,66,-864
"01/09/2020","United Kingdom","Wales","Small Market","Decaf Espresso","Clydach","Beans","Espresso","Decaf",40,80,67,120,44,921,11,113,27,-2960
"01/10/2020","United Kingdom","Wales","Small Market","Darjeeling","Clydach","Leaves","Tea","Regular",27,53,40,80,52,269,17,131,53,-864
"01/10/2020","United Kingdom","Wales","Small Market","Green Tea","Clydach","Leaves","Tea","Regular",13,40,13,53,46,264,17,110,62,-848
"01/11/2020","United Kingdom","Wales","Small Market","Chamomile","Clydach","Leaves","Herbal Tea","Decaf",53,67,0,120,59,358,53,152,93,-1150
"01/11/2020","United Kingdom","Wales","Small Market","Lemon","Clydach","Leaves","Herbal Tea","Decaf",93,53,0,147,110,1985,34,174,66,-6379
"01/11/2020","United Kingdom","Wales","Small Market","Green Tea","Clydach","Leaves","Tea","Regular",27,53,0,80,45,268,17,106,61,-861
"01/12/2020","United Kingdom","Wales","Small Market","Chamomile","Clydach","Leaves","Herbal Tea","Decaf",53,80,0,134,66,369,59,169,100,-1186
"01/12/2020","United Kingdom","Wales","Small Market","Darjeeling","Clydach","Leaves","Tea","Regular",40,53,13,93,51,282,17,127,53,-906
"01/01/2020","United Kingdom","Wales","Major Market","Caffe Mocha","Briton Ferry","Beans","Espresso","Regular",361,494,347,855,313,1441,103,817,153,-4631
"01/02/2020","United Kingdom","Wales","Major Market","Colombian","Briton Ferry","Beans","Coffee","Regular",200,294,187,494,198,929,64,504,123,-2985
"01/03/2020","United Kingdom","Wales","Major Market","Chamomile","Briton Ferry","Leaves","Herbal Tea","Decaf",93,147,120,240,117,832,33,304,47,-2674
"01/04/2020","United Kingdom","Wales","Major Market","Decaf Irish Cream","Briton Ferry","Beans","Coffee","Decaf",174,240,174,414,165,673,52,430,84,-2163
"01/05/2020","United Kingdom","Wales","Major Market","Mint","Briton Ferry","Leaves","Herbal Tea","Decaf",107,187,160,294,140,959,39,340,50,-3082
"01/06/2020","United Kingdom","Wales","Major Market","Colombian","Briton Ferry","Beans","Coffee","Regular",280,387,254,668,267,1205,89,634,138,-3872
"01/07/2020","United Kingdom","Wales","Major Market","Mint","Briton Ferry","Leaves","Herbal Tea","Decaf",134,227,200,361,170,1108,47,413,58,-3561
"01/07/2020","United Kingdom","Wales","Major Market","Darjeeling","Briton Ferry","Leaves","Tea","Regular",107,160,120,267,126,669,35,305,46,-2150
